Unnamed: 0,MathScore
504123,38.99180744168044
428108,122.9170310780593
619153,0.0
1712889,0.0
204469,141.11320788417686
1283661,101.87155742138212
780185,0.0
989466,0.0
1144874,0.0
1473225,101.87155742138212
618370,70.55660394208842
517852,103.97815317781448
422953,133.6861969429044
493607,150.3969715607674
1681144,0.0
833794,0.0
1239323,101.87155742138212
696059,231.17081235302112
1249793,0.0
1513848,152.80733613207315
961741,0.0
637175,58.71004801914359
238093,108.43435974257798
1376891,0.0
1671776,0.0
443229,75.28288363198908
228330,44.986466272850365
1128915,374.2765533334628
489528,124.4024332663138
1667605,0.0
726000,0.0
127200,94.44119594640782
33847,120.68892779567754
1000158,88.06507137257947
1394626,0.0
1533308,0.0
55467,64.01376097001506
310704,40.84856017699856
1616826,0.0
756941,352.26028549031787
509595,70.5566039420884
505549,162.651539613867
691017,0.0
21706,100.26464770717828
1750175,0.0
1303322,0.0
524295,102.1214004424964
1137124,418.30908901975255
1107151,0.0
572815,100.26464770717828
355821,98.80577055799976
1287447,118.85015083094731
173859,131.21052662914687
473870,102.1214004424964
1190891,0.0
1120146,0.0
1591453,0.0
1330663,0.0
1606539,0.0
257746,107.69165864845074
640642,0.0
112785,103.23545208368724
1412540,0.0
1560038,0.0
772293,14.677512332853851
158644,33.4215492357261
1223401,0.0
217720,111.405164119087
879548,0.0
1546245,0.0
1481506,0.0
1589232,0.0
1449973,331.0825616194919
1270301,0.0
553683,133.3486055364829
778920,176.1301427451589
1458566,611.2293445282927
1072026,0.0
532491,181.96176806117535
609976,94.69438950122392
1022357,0.0
93218,254.37512473858192
1685680,76.40366806603659
155140,40.84856017699856
408020,100.26464770717828
1675161,0.0
110556,14.854021882544927
1731011,0.0
579150,98.40789497186016
660731,495.3660264707596
928859,440.32535686289737
1653945,0.0
1754096,0.0
841126,51.37129250885258
904675,0.0
122844,118.5669246695997
1265843,0.0
514826,125.64026842319254
140703,142.96996061949494
524860,178.24826259053916
1634739,101.87155742138212
1319622,101.87155742138212
1372598,0.0
1439347,382.018340330183
787756,183.4688995677218
261831,77.98361488336087
650738,66.04880352943461
975431,190.8076550780128
686998,0.0
1436214,0.0
719154,176.1301427451589
569701,131.56419381682653
1581197,0.0
1457430,63.66972338836383
383416,177.50556149641193
301275,163.05664930157275
804802,0.0
247247,48.275571118271024
369832,104.1348920450816
613201,64.22676507168575
367530,185.67527353181163
1485870,50.93577871069106
561858,63.12959300081595
1157996,0.0
502392,0.0
1314641,0.0
1485483,0.0
1651409,0.0
972509,359.5990423128808
1655584,0.0
640358,0.0
1187041,0.0
862760,0.0
1065682,264.19521411773843
973782,0.0
1519615,50.93577871069106
1571492,0.0
397364,72.41335667740654
1594932,0.0
1603971,0.0
1010046,0.0
1547703,0.0
261464,124.4024332663138
557677,181.96176850385973
289013,14.854021882544927
1266469,0.0
553910,22.281032823817394
1673781,297.125376318366
441554,83.55387308931523
20306,0.0
1495326,0.0
422147,111.405164119087
215687,61.27284026549784
769878,44.03253568628973
1334835,0.0
229478,200.27610185954043
138847,133.10746881761042
557104,178.24826259053916
527825,224.6670809734921
571652,81.44392679918101
807593,0.0
19727,82.62549672165616
888683,0.0
1714615,182.51987421931116
1424264,0.0
1717151,0.0
1292793,0.0
1492880,152.80733613207315
637188,278.87272645059227
647123,0.0
1120652,0.0
1523332,101.87155742138212
1285465,25.46788935534553
1419980,229.21100419810975
1640776,0.0
1379516,0.0
867342,242.1789462745936
547750,95.62276586888298
125945,61.27284026549784
203882,53.84582932422537
79986,22.281032823817394
1580624,0.0
1139145,528.3904282354769
104598,89.12413129526958
880547,0.0
1571992,127.33944677672766
687807,0.0
725741,176.1301427451589
1717418,0.0
280370,67.10834886221193
581400,153.49155945296428
480635,89.12413129526958
764503,0.0
1279933,0.0
265318,138.99120475809897
1471634,0.0
877032,0.0
798098,0.0
1192630,0.0
840918,484.3578925491872
1081825,0.0
179442,174.5347571199029
424145,74.27010941272465
1542051,445.6880637185468
1121073,0.0
1444152,288.6360803725857
492629,100.26464770717828
1261405,178.2752254874187
1254948,0.0
580100,126.2591860016319
35902,85.90013336394449
318665,108.06300919551435
1037511,154.1138749020141
1177119,0.0
701700,528.3904282354769
1329451,0.0
227852,159.34314383093653
848001,0.0
1590167,101.87155742138212
799992,440.32535686289737
525726,126.2591860016319
1464274,0.0
1287813,0.0
1185254,0.0
398285,28.7796673974308
1002280,352.26028549031787
1277693,407.4862296855285
1316821,0.0
1055044,14.677512332853851
877916,132.09760705886922
791219,0.0
772496,484.3578925491872
291053,105.83490591313264
1183572,462.34162470604224
1349203,152.80733765007767
1126757,418.30908901975255
245154,11.140516411908695
1405854,152.80733613207315
1642898,0.0
920771,616.4554996080564
1168819,0.0
878756,0.0
381355,124.4024332663138
1710282,0.0
1258317,0.0
813857,374.2765533334628
997278,198.1464105883038
665414,341.2521515687455
990174,0.0
131461,65.11012925182195
1249165,0.0
322113,131.82944420758625
808252,176.1301427451589
1377561,0.0
836961,0.0
334599,85.03927527756973
692923,66.04880352943461
1124526,0.0
481323,44.56206564763479
1576637,152.80733613207315
1757105,0.0
1187689,341.2521515687455
1037977,0.0
1168458,22.016267843144867
1101024,165.12200882358653
1667622,305.61467226414635
1221644,157.7832533132955
1381143,0.0
1547401,0.0
224929,129.04431510460907
1406784,178.2752254874187
1028902,0.0
1436380,152.80733613207315
1230237,187.1382766667314
1712583,0.0
712480,88.06507137257947
704882,44.03253568628973
611852,66.8430984714522
1107317,0.0
1037209,190.8076550780128
803832,0.0
203188,96.9731314945689
741724,88.06507137257947
1719096,229.21100419810975
163865,33.4215492357261
343360,25.994538294453623
772173,36.693780175998725
663269,0.0
312212,133.6861969429044
1715715,0.0
848046,0.0
52960,66.8430984714522
1521402,0.0
637185,198.1464105883038
786041,0.0
1422636,0.0
1119690,102.74258370543332
668216,0.0
1466352,169.78592954163838
595329,219.0968227675377
505419,226.5238337088102
625702,0.0
1322653,0.0
1542717,0.0
551880,50.13232385358914
1345036,89.13761274370935
744902,44.03253568628973
1387620,0.0
1120207,154.1138749020141
497408,172.67800438458482
1180637,341.2521515687455
279971,90.98088403058767
628767,0.0
184765,100.44148130101811
602899,132.94349584877713
1757167,0.0
1501114,0.0
404686,89.12413129526958
508881,89.86683238939682
1236245,0.0
448254,111.405164119087
1605449,0.0
314784,41.27054943502541
739760,168.79138723486793
62916,100.26464770717828
182899,64.73315218131796
1686463,369.2843956525102
270660,123.47405689865472
39111,36.20667833870327
1442868,458.4220083962196
1025033,0.0
1438796,127.33944677672766
326122,213.52656456158337
787604,0.0
1297040,0.0
249868,98.40789497186016
1719040,101.87155742138212
1035913,0.0
830792,0.0
655608,176.1301427451589
416822,77.98361488336089
1537189,0.0
459765,70.55660394208842
892978,440.32535686289737
1089134,0.0
1538641,0.0
1090348,264.19521411773843
1467418,305.61467226414635
1731984,0.0
957941,176.1301427451589
228439,0.0
1289092,305.61467226414635
68261,76.12686214804276
386320,63.39484339157568
924601,220.16267843144868
1237277,101.87155742138212
717851,0.0
193250,96.02064145502258
1168077,44.03253568628973
970926,293.55023878344616
535694,198.93779306979815
954524,506.374160392332
1690172,0.0
1548523,0.0
29578,0.0
1496819,101.87155742138212
372414,136.33870085050168
968085,0.0
370258,116.97542232504132
1652343,0.0
966242,0.0
1664885,254.6788935534553
782463,572.4229639217666
1085493,143.10574098044165
781157,242.1789462745936
1051684,220.16267843144868
863095,352.26028549031787
624545,0.0
87059,100.79514848869776
1458825,0.0
72597,48.275571118271024
511185,103.97815317781448
512245,0.0
1089298,0.0
798488,0.0
806186,0.0
1159567,22.016267843144867
1105448,154.1138749020141
1077067,51.37129250885258
216601,0.0
389141,155.96722976672177
1620848,0.0
1542827,0.0
538774,66.8430984714522
891237,212.82392292115765
580896,28.965342670962617
59784,148.03383171581706
551454,27.47994048270812
714512,0.0
1171981,165.12200882358653
1107261,22.016267843144867
971313,154.1138749020141
443558,31.311602945591872
333030,75.62047503841056
1654907,127.33944677672766
863513,176.1301427451589
308856,115.38391998048294
1370470,0.0
154432,31.564796500407976
691342,0.0
1428177,0.0
249741,122.03929342136344
1433895,254.6788935534553
485647,181.96176806117535
543043,98.22221969832836
1296275,254.6788935534553
1524021,0.0
513173,148.5402188254493
998720,0.0
1180744,264.19521411773843
1004436,55.04066960786217
190783,77.98361488336089
1740045,152.80733613207315
1475111,0.0
972498,220.16267843144868
1120611,0.0
861841,110.08133921572434
558845,120.18254068604534
589677,85.07303441821188
552535,146.6834660901312
911877,124.7588515485782
1579647,271.65748696302046
263886,233.20814355595544
717303,0.0
1160912,0.0
1450065,0.0
839100,0.0
1648949,76.40366806603659
450352,79.33398050904678
1347964,84.89296552982144
1146194,308.2277498040282
929773,0.0
1230772,0.0
121905,123.47405689865472
1431384,331.0825616194919
333348,149.77805398232806
1553033,178.2752254874187
523680,191.245531737766
143205,67.77147483911125
1678613,0.0
399179,60.60971428859852
1484296,0.0
1254549,292.8807275864736
1441162,0.0
376864,0.0
307954,44.56206564763478
907914,0.0
190184,111.405164119087
180572,144.48912194839158
1322059,0.0
249311,174.5347571199029
588969,193.1022844730841
1394479,0.0
284765,98.15470141704404
703388,0.0
1207812,0.0
322458,230.2373391794464
921959,0.0
545189,22.281032823817394
540697,73.42130816229351
353438,78.91199125101994
886343,264.19521411773843
993099,0.0
940053,0.0
193167,41.776936544657616
784832,36.693780175998725
684089,330.24401764717305
1381790,0.0
1678086,0.0
424294,47.34719475061196
1542879,254.6788935534553
1313222,407.4862296855285
602287,219.6273235490572
716537,190.8076550780128
857339,0.0
1330308,0.0
1147372,154.1138749020141
1637743,0.0
1578705,0.0
1001428,0.0
647180,0.0
142082,166.55072035803502
248702,118.83217506035945
1497146,0.0
934102,319.2358837256006
518855,150.3969715607674
1288797,76.40366806603659
1251754,0.0
1508302,114.60550209905487
787530,484.3578925491872
316522,22.281032823817394
1671233,0.0
299474,0.0
210808,47.532870024143776
1127445,0.0
690231,0.0
1033239,44.03253568628973
1445834,152.80733613207315
328699,0.0
1535332,110.36085488516696
431181,63.12959300081595
210634,159.680735237358
816116,0.0
1504615,0.0
278880,38.99180744168044
1169723,0.0
589041,272.70151537289064
419632,65.91472210379312
1462746,0.0
1450951,458.4220083962196
542900,30.450744859217103
1373819,0.0
1691752,0.0
1609355,458.4220083962196
1692270,0.0
1215454,374.2765533334628
952794,267.8645925290199
1302169,0.0
1222387,0.0
4199,135.5429496782225
112611,85.41062582463336
783616,198.1464105883038
1240973,101.87155742138212
1011456,0.0
488662,142.96996061949494
336298,141.29004147801666
218394,0.0
1619524,127.33944677672766
1100183,198.1464105883038
410615,96.55114223654203
1540947,0.0
71796,113.2619168544051
1325205,178.2752254874187
1570436,483.8898977515651
263821,148.5402188254493
1206062,0.0
681269,363.2684194118904
31319,113.68390611243196
817358,0.0
88402,91.90926039824676
514643,167.10774617863046
532394,189.38877900244785
1020079,66.04880352943461
1631057,178.2752254874187
501123,113.7200766202628
1222374,253.187080196166
1333045,331.0825616194919
1670791,127.33944677672766
436003,96.55114223654203
1018256,0.0
1361074,191.0091701650915
221295,44.56206564763479
1493270,50.93577871069106
395887,22.281032823817394
1447699,0.0
867580,0.0
1556553,144.31804018629285
442439,53.84582932422537
1705016,0.0
529179,133.6861969429044
596164,120.68892779567754
1693570,331.0825616194919
1149616,341.2521515687455
454498,76.12686214804276
1111673,286.2114819608833
408093,22.281032823817394
716354,0.0
1546391,0.0
1507085,50.93577871069106
807302,0.0
234303,79.2688735949512
1122165,0.0
1011112,0.0
1755892,407.4862296855285
1504467,560.2935658176017
842591,168.79138723486793
877386,0.0
1344222,356.5504509748374
1143381,264.19521411773843
1483347,0.0
629842,0.0
1214483,0.0
685773,44.03253568628973
396026,87.53262895071119
851756,308.2277498040282
1296768,101.87155742138212
1664781,0.0
762203,0.0
1190163,0.0
294280,230.2373391794464
667888,0.0
1232539,0.0
1041208,220.16267843144868
1739348,0.0
399750,103.42112735721906
1273268,0.0
67322,127.18756236929096
959241,0.0
1672980,50.93577871069106
1382020,0.0
649787,44.03253568628973
769471,0.0
1261248,458.4220083962196
1265606,101.87155742138212
765035,132.09760705886922
25537,100.26464770717828
974810,264.19521411773843
179876,0.0
758014,0.0
200615,0.0
262102,172.67800438458482
959424,77.05693745100704
590210,76.3921125388025
1397601,0.0
1708598,220.72170825232945
797385,44.03253568628973
1344840,432.9541190408741
1210599,0.0
1345434,80.64831679792903
1172641,0.0
93175,125.198184438593
409532,68.6998512067703
991066,319.2358837256006
1481130,0.0
1437458,0.0
1135701,0.0
336922,161.16613742561248
1628241,0.0
1177500,0.0
7805,64.24364464200683
603455,174.02837001027072
1752781,318.3486169418191
256221,155.96722976672177
38820,0.0
1019702,264.19521411773843
1291636,89.13761274370935
759069,77.05693745100704
241584,70.55660394208842
1095088,0.0
114595,185.67527353181163
1450742,407.4862296855285
366059,0.0
135409,58.67338643605248
857119,209.15454450987627
47084,183.5653272416774
725843,0.0
237952,33.4215492357261
1088778,0.0
1185264,132.09760705886922
189978,56.63095842720255
570867,87.01418500513535
1577098,0.0
178920,131.5762506527701
995849,51.37129250885258
1460707,407.4862296855285
875018,0.0
1240175,50.93577871069106
140387,126.2591860016319
1074022,58.71004801914359
1149470,0.0
1297958,50.93577871069106
246410,101.59089966097694
67676,97.4795186042011
328546,0.0
660479,0.0
345416,122.29248697617956
1121831,0.0
391162,104.90652954547356
994504,0.0
1635259,0.0
32859,44.56206564763478
1494374,203.74311484276424
837758,308.2277498040282
1411615,0.0
1225966,0.0
318244,115.64917037124265
840643,440.32535686289737
1222520,0.0
1324110,0.0
372521,81.69712035399711
432951,49.87913029877304
857691,198.1464105883038
1637724,0.0
1679000,280.14678290880084
1371730,331.0825616194919
966280,0.0
571358,215.38331729690148
745990,0.0
777784,0.0
1544895,534.8256764622562
430239,50.13232385358914
1531433,152.80733613207315
67509,96.55114223654203
1236694,432.9541190408741
937533,0.0
1152299,0.0
1574143,178.2752254874187
1234208,0.0
597928,122.54568053099568
614094,222.810328238174
742232,0.0
1097640,0.0
785623,462.34162470604224
920131,0.0
436144,105.83490591313264
690573,440.32535686289737
1096923,0.0
1087218,36.693780175998725
1670041,0.0
463225,144.82671335481308
1625783,0.0
652439,22.016267843144867
818714,66.04880352943461
288598,89.91988246754877
1484237,458.4220083962196
530754,94.95963989198366
402874,43.50106408459587
488227,154.4818275784673
1001528,0.0
1490020,0.0
1005666,0.0
1075340,0.0
1397379,0.0
1154382,44.03253568628973
395611,120.31757724861394
1462037,0.0
647387,0.0
745071,176.1301427451589
1439622,0.0
1379164,0.0
255682,89.12413129526958
1324465,0.0
329262,57.05294768522939
1570048,0.0
813493,418.30908901975255
851208,242.1789462745936
1104678,176.1301427451589
343282,92.8376367659058
209539,217.2400700322196
1590535,101.87155742138212
1414601,0.0
407291,111.405164119087
977657,187.1382766667314
719283,0.0
152336,69.62822757442936
1521718,0.0
1536833,0.0
1216877,0.0
1084525,0.0
1390614,560.2935658176017
1617148,0.0
1246181,0.0
863282,132.09760705886922
1330817,0.0
410365,46.41881838295291
803394,286.2114819608833
279925,94.69438950122392
386603,0.0
1466197,0.0
615779,41.776936544657616
558489,59.41608753017972
1091368,176.1301427451589
1347209,0.0
891393,315.566506626591
59416,77.98361488336089
875267,88.06507137257947
221808,241.0402641849336
1171348,0.0
750222,352.26028549031787
1445674,407.4862296855285
1078571,256.8564599197192
23314,48.46124639180283
1554729,0.0
71246,20.42428008849928
1456895,0.0
733689,0.0
1233517,0.0
821237,0.0
110202,139.0032615940426
1342238,0.0
368992,89.12413129526958
256779,85.41062582463334
420837,96.81639262730177
1247534,101.87155742138212
31321,148.5402188254493
853680,0.0
356589,25.994538294453623
81635,100.26464770717828
412757,35.27830197104421
417619,101.19302407483734
673570,0.0
673327,154.1138749020141
1357284,0.0
358757,68.32850065970668
1252145,271.65748696302046
997945,135.76698547015062
312233,129.71949791745203
327117,105.30440513161317
690734,22.016267843144867
577329,77.98361488336089
541113,51.989076588907245
338955,151.32534792842648
367250,89.12413129526958
134718,0.0
137232,183.81852079649352
831552,0.0
334061,132.094694598346
104603,106.9489575543235
1244480,76.40366806603659
741243,0.0
530738,78.64674086026021
617667,11.140516411908695
1048294,0.0
1366031,0.0
1253070,407.4862296855285
1493425,76.40366806603659
219727,0.0
763243,0.0
1387039,0.0
619999,0.0
786973,0.0
634038,176.1301427451589
1611111,229.21100419810975
262486,300.5407495667187
1400886,0.0
889358,44.03253568628973
237381,85.41062582463334
964352,0.0
846171,0.0
760660,0.0
1280720,0.0
215366,68.19346409713809
1070369,165.12200882358653
1014502,0.0
1115668,315.566506626591
1525003,254.6788935534553
969789,528.3904282354769
1539589,203.74311484276424
512910,64.98634573613407
1680181,50.93577871069106
1397785,0.0
29749,170.31486453963447
624341,374.2765533334628
1337751,0.0
1630071,0.0
499013,133.6861969429044
1348622,0.0
1222764,132.09760705886922
868403,0.0
699174,0.0
1024210,0.0
342557,122.36000525746388
202889,42.70531291231667
471601,92.04188559362665
1523698,254.6788935534553
1471055,0.0
561100,36.07405314332341
1121552,0.0
1319316,0.0
429851,97.29384333066928
936225,0.0
44401,80.21171816574262
1161953,315.566506626591
956937,0.0
53990,58.48771116252066
1349847,0.0
267021,181.96176806117535
748881,396.2928211766076
1612749,305.61467226414635
589383,165.25099344331232
20172,51.735883034091145
678337,0.0
211748,157.82398250203988
1349634,67.91437212025625
1155903,0.0
566357,110.29111247789612
1116818,0.0
822432,132.09760705886922
456060,66.58990491663609
1753722,0.0
845644,168.79138723486793
1269477,0.0
1239247,50.93577871069106
1072102,132.09760705886922
1546907,360.7950992007283
607005,110.89877700945476
345746,130.9010678399272
67868,0.0
1394619,254.6788935534553
916835,44.03253568628973
1623898,229.21100419810975
1088920,168.79138723486793
35312,192.0412829100452
861366,132.09760705886922
345948,33.4215492357261
655725,176.1301427451589
955876,0.0
1231347,0.0
857311,88.06507137257947
1475529,0.0
561740,47.49187678193545
1647926,0.0
411522,113.008723299589
1387837,0.0
110931,133.9514473336641
1497811,0.0
1033253,44.03253568628973
41951,82.06847090106073
1433521,169.78592954163838
1634631,0.0
1234058,0.0
1229836,190.8076550780128
820191,0.0
1111884,0.0
900192,0.0
1397334,0.0
425877,48.275571118271024
1179462,0.0
216733,0.0
1172116,0.0
594673,85.41062582463334
400778,55.702582059543495
1684901,0.0
1426396,0.0
42854,154.11047703140363
335254,116.23272123091408
1696028,0.0
660921,0.0
872213,0.0
57040,222.810328238174
1548804,0.0
1014870,315.566506626591
617661,35.27830197104421
1674662,509.3577871069106
1311294,522.0917317845834
1401004,0.0
1443311,254.6788935534553
45277,124.4024332663138
414343,81.69712035399711
244637,44.56206564763479
177510,170.82125164926669
1600320,390.5076377939678
1045341,132.09760705886922
248974,70.18525339502479
55582,100.26464770717828
696284,0.0
1341693,101.87155742138212
713979,0.0
1496484,0.0
1310297,0.0
1522455,80.64831679792903
1463029,0.0
1424154,343.81650629716466
60627,0.0
822863,0.0
1617643,585.7614551729472
1682927,0.0
85538,278.51291029771744
443243,124.4024332663138
1227346,14.677512332853851
714726,0.0
118399,55.702582059543495
656723,88.06507137257947
379399,97.4795186042011
1211601,124.75885111115424
862263,0.0
1566264,0.0
622580,132.09760705886922
1045415,0.0
970962,168.79138723486793
887373,0.0
1116657,0.0
1721743,0.0
1614878,101.87155742138212
825407,44.03253568628973
1166809,484.3578925491872
496423,155.96722976672177
654570,88.06507137257947
1423648,0.0
531436,271.6284569739081
1536584,152.80733613207315
1353841,636.6972338836382
495961,202.1328545948586
1328958,0.0
847039,0.0
1355561,0.0
661473,0.0
269344,112.33354048674602
986532,44.03253568628973
1318892,0.0
220314,55.702582059543495
274248,40.84856017699856
1379199,331.0825616194919
315946,122.54568053099568
744372,249.5177030971564
392307,149.77805398232806
299979,25.994538294453623
1081375,112.74997774216612
705901,0.0
136086,222.810328238174
143335,259.6077915381148
1304940,0.0
29203,99.20364614413936
488917,144.82671335481308
1445236,0.0
1382676,50.93577871069106
237699,46.79016893001653
464091,49.625936743956935
693213,0.0
1529761,76.40366806603659
1466239,0.0
157793,42.9705633030764
975496,0.0
943561,0.0
802302,0.0
56736,42.70531291231667
347982,133.6861969429044
1024385,264.19521411773843
123125,141.11320788417686
1597277,509.3577871069106
581214,245.09136106199136
524130,102.30707571602822
389129,97.4795186042011
1248008,25.46788935534553
1221120,341.2521515687455
1071434,0.0
951621,0.0
115086,148.5402188254493
855602,55.04066960786217
1542349,0.0
1395393,280.14678290880084
46304,209.19414151250777
1368843,0.0
662376,176.1301427451589
34901,207.95630635562895
484951,0.0
385533,116.97542232504132
332077,189.38877900244785
1086505,212.82392292115765
472173,241.0402641849336
117805,103.97815317781448
948972,0.0
1539020,0.0
843128,0.0
44704,98.40789497186016
153703,89.12413129526958
1085383,0.0
747277,121.0894731372968
1465176,76.40366806603659
464252,119.76055142801852
454499,118.83217506035945
812704,176.1301427451589
1635887,0.0
1497838,127.33944677672766
1082254,0.0
1479387,0.0
1740891,0.0
1168048,69.71818194071602
117875,34.535600876916966
1150006,0.0
63793,114.612282480091
1723073,178.2752254874187
67151,108.06300919551435
1524699,101.87155893938662
244758,25.994538294453623
177230,29.1775429835704
6313,37.135054706362325
439357,0.0
907704,0.0
425781,170.82125164926669
1196440,0.0
65784,74.27010941272466
225524,126.2591860016319
1076592,0.0
1434422,0.0
319739,129.97269147226817
466912,201.76713057123533
1217818,176.1301427451589
177690,102.1214004424964
128873,114.00461794853234
1579634,110.36085488516696
1016295,0.0
795154,88.06507137257947
1019759,88.06507137257947
233640,142.72882390062247
1502044,407.4862296855285
860919,0.0
1059669,440.32535686289737
290370,178.24826259053916
1051689,0.0
387315,135.30181295935
161271,0.0
1580520,50.93577871069106
1018222,132.09760705886922
1676308,0.0
839198,0.0
708489,0.0
825404,308.2277498040282
1225301,0.0
485468,100.26464770717828
148771,116.97542232504132
1617443,263.16819101724013
205236,113.2619168544051
944213,264.19521411773843
1190640,190.8076550780128
1391034,0.0
729761,0.0
398415,91.77663520286688
1496094,0.0
1126155,0.0
93157,138.5933291719594
172082,111.405164119087
1398202,0.0
995270,198.1464105883038
1712420,611.2293445282927
362837,148.2870252706332
187024,55.702582059543495
560499,0.0
835907,0.0
426017,109.04202427413664
677330,517.3822943139045
648477,0.0
1530414,0.0
1667648,76.40366958404108
36123,162.88785359836203
1304635,89.13761274370935
548344,5.570258205954349
358855,170.82125164926669
162754,48.275571118271024
1103173,168.79138723486793
1029749,0.0
1717789,0.0
1672777,0.0
1565725,356.5504509748374
67783,0.0
145159,158.19533304910348
1253436,152.80733613207315
853067,51.37129250885258
772561,506.374160392332
862672,418.30908901975255
1128241,183.4688995677218
706760,146.77511939172308
256534,66.8430984714522
1217529,0.0
539171,59.41608753017972
233706,174.19716571348144
678038,264.19521411773843
1179651,396.2928211766076
801978,0.0
1336538,0.0
371796,69.07120175383393
1692376,0.0
1416975,0.0
136019,64.98634573613407
1098863,308.2277498040282
765536,135.76698547015062
18094,135.5429496782225
1135459,154.1138749020141
332994,163.3942407079942
305888,66.8430984714522
271117,148.5402188254493
510863,120.43573424086144
1280287,101.87155742138212
460909,70.82185433284815
1119626,0.0
483002,122.54568053099568
1254719,0.0
1714955,0.0
902519,44.03253568628973
1039313,154.1138749020141
1687321,0.0
798172,110.08133921572434
1731167,0.0
1053766,0.0
1561982,0.0
675264,154.1138749020141
944580,0.0
689787,359.5990423128808
1599980,0.0
1647040,0.0
594990,137.3997024135406
1396984,0.0
1383706,0.0
51411,181.96176806117535
1487976,0.0
398973,211.6698118262653
419096,62.623205891183744
1388706,229.21100419810975
358870,61.27284026549784
416548,0.0
512723,94.69438950122392
1690013,0.0
1063894,0.0
1205215,0.0
641181,264.19521411773843
1600153,0.0
604323,128.38118912770975
214715,14.323521101025468
168120,150.66222195152713
94481,261.8021356798544
1659990,0.0
1523840,0.0
1665905,0.0
1398280,0.0
713307,0.0
420780,29.708043765089855
1126493,0.0
1444711,305.61467226414635
1499936,169.78592954163838
603172,107.69165864845074
1331814,297.125376318366
14023,122.54568053099568
617433,29.708043765089855
626939,22.016267843144867
1069587,0.0
949325,418.30908901975255
268072,67.63884964373138
239435,108.43435974257798
1056269,88.06507137257947
1470282,0.0
607600,89.12413129526958
656726,0.0
681805,0.0
83948,133.17980983327217
