Unnamed: 0,Year,CNT,CNTRYID,CNTSCHID,CNTSTUID,CYC,NatCen,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST_QQQ,LANGTEST_COG,LANGTEST_PAQ,Option_CT,Option_FL,Option_ICTQ,Option_WBQ,Option_PQ,Option_TQ,Option_UH,ST001D01T,ST003D02T,ST003D03T,ST004D01T,EFFORT1,EFFORT2,OCOD1,OCOD2,OCOD3,AGE,GRADE,ISCEDP,IMMIG,COBN_S,MISSSC,MATHEASE,WB153,ST253,ST311,WB165,IC171,ST038,IC180,ST255,ST350,ST034,FL162,PA195,ST330,FL169,ST230,ST331,ST354,PA042,ST305,ST258,PA167,IC176,ST352,IC173,PA188,ST283,ST256,WB154,WB166,FL150,ST266,IC174,ST005,ST021,IC182,FL164,FL160,ST267,ST338,ST351,ST342,ST355,FL166,PA183,ST007,FL170,WB168,WB163,IC184,ST348,ST226,ST336,WB160,FL167,PA166,ST250,ST268,IC177,PA196,IC183,ST275,IC172,IC175,ST340,ST296,ST270,ST289,ST353,ST349,ST301,PA186,WB164,PA197,ST290,ST062,ST254,ST345,ST322,IC170,PA006,ST347,ST343,ST307,ST160,ST168,ST161,ST153,ST188,PA009,PA182,PA004,ST059,ST150,PA158,WB155,WB162,ST127,EC162,ST104,PA003,ST125,ST163,ST297,ST006,ST263,PA162,ST164,ST008,ST152,EC031,WB177,ST183,EC012,ST223,ST177,ST102,PA041,EC163,PA008,PA177,ST175,ST273,EC153,ST212,PA154,PA156,PA007,PA159,ST300,ST036,PA018,ST208,ST165,PA175,ST167,ST211,WB176,ST158,WB178,IC014,ST213,ST327,ST251,ST260,PA160,ST095,PA033,ST146,ST098,ST100,ST097,ST113,PA002,PA032,IC001,ST008.1,ST006.1,PA008.1,ST011,reading_q1_average_score,reading_q2_average_score,reading_q3_average_score,reading_q4_average_score,reading_q5_average_score,reading_q6_average_score,reading_q7_average_score,reading_q8_average_score,reading_q9_average_score,reading_q10_average_score,reading_q11_average_score,reading_q12_average_score,reading_q13_average_score,reading_q14_average_score,reading_q15_average_score,math_q1_average_score,math_q2_average_score,math_q3_average_score,math_q4_average_score,math_q5_average_score,math_q6_average_score,math_q7_average_score,math_q8_average_score,math_q9_average_score,math_q10_average_score,math_q11_average_score,math_q12_average_score,math_q13_average_score,math_q14_average_score,math_q15_average_score,math_q16_average_score,math_q17_average_score,math_q18_average_score,math_q19_average_score,math_q20_average_score,math_q21_average_score,science_q1_average_score,science_q2_average_score,science_q3_average_score,science_q4_average_score,science_q5_average_score,science_q6_average_score,science_q7_average_score,science_q8_average_score,science_q9_average_score,science_q10_average_score,science_q11_average_score,science_q12_average_score,science_q13_average_score,science_q14_average_score,science_q15_average_score,science_q16_average_score,science_q17_average_score,science_q18_average_score,science_q19_average_score,reading_q1_total_timing,reading_q2_total_timing,reading_q3_total_timing,reading_q4_total_timing,reading_q5_total_timing,reading_q6_total_timing,reading_q7_total_timing,reading_q8_total_timing,reading_q9_total_timing,reading_q10_total_timing,reading_q11_total_timing,reading_q12_total_timing,reading_q13_total_timing,reading_q14_total_timing,reading_q15_total_timing,math_q1_total_timing,math_q2_total_timing,math_q3_total_timing,math_q4_total_timing,math_q5_total_timing,math_q6_total_timing,math_q7_total_timing,math_q8_total_timing,math_q9_total_timing,math_q10_total_timing,math_q11_total_timing,math_q12_total_timing,math_q13_total_timing,math_q14_total_timing,math_q15_total_timing,math_q16_total_timing,math_q17_total_timing,math_q18_total_timing,math_q19_total_timing,math_q20_total_timing,math_q21_total_timing,science_q1_total_timing,science_q2_total_timing,science_q3_total_timing,science_q4_total_timing,science_q5_total_timing,science_q6_total_timing,science_q7_total_timing,science_q8_total_timing,science_q9_total_timing,science_q10_total_timing,science_q11_total_timing,science_q12_total_timing,science_q13_total_timing,science_q14_total_timing,science_q15_total_timing,science_q16_total_timing,science_q17_total_timing,science_q18_total_timing,science_q19_total_timing
158280,2022,DOM,214.0,21400048.0,21406785.0,08MS,21400,DOM10,2140000,0.0,2.0,156.0,156.0,156.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0,7.0,2006.0,2.0,9.0,10.0,911.0,9701.0,2634.0,15.83,0.0,344.0,1.0,21400.0,0.0,0.0,0.0,0.4285714285714285,3.5,0.0,6.0,3.333333333333333,4.666666666666666,0.0,0.0,2.6666666666666665,0.0,0.1666666666666666,2.5,0.0,1.0,1.8888888888888888,4.0,0.0,2.0,0.0,2.0,6.0,3.0,2.0,6.666666666666666,4.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,2.333333333333333,0.0,0.0,2.0,2.4000000000000004,3.333333333333333,3.333333333333333,2.6666666666666665,0.0,5.0,0.0,0.0,0.0,0.0,1.2000000000000002,1.6666666666666663,1.0,5.0,0.0,0.0,0.0,2.0,3.0,4.8,3.333333333333333,8.5,0.3333333333333333,6.333333333333333,2.75,2.6666666666666665,0.0,4.0,0.0,3.666666666666666,0.25,3.25,0.0,0.0,5.0,0.0,0.0,1.0,3.5,2.4000000000000004,5.0,11.0,1.2000000000000002,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.5,1.0,0.4772727272727273,0.5,,,,,,,,,,0.5,0.5,1.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.6666666666666666,0.5,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,198213.66666666663,60560.0,35444.75,77742.0,67577.33333333333,271707.0,17406.5,57371.0,24223.33333333333,31188.0,32368.0,15315.25,,,,,,,,,,93085.33333333331,143504.0,30512.0,233797.0,28196.5,114683.33333333331,64096.5,107449.75,71624.66666666667,46844.25,21438.75,13169.8,,,,,,,
1575168,2015,QAT,634.0,63400011.0,63404823.0,06MS,63400,QAT0101,6340000,0.0,2.0,500.0,500.0,,,0.0,0.0,,0.0,0.0,0.0,10.0,10.0,1999.0,2.0,,,,,,15.42,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,0.0,0.5,0.0,0.3333333432674408,0.0,0.5,0.3333333432674408,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,8307.5,7654.33349609375,7503.5,6516.33349609375,23221.0,7382.66650390625,11806.6669921875,8860.0,15568.0,,,,,,,,,,,,,62275.0,97853.3984375,23615.19921875,14034.5,36589.0,16178.3330078125,33946.0,51642.3984375,,,,,,,,,,,
767882,2018,CRI,188.0,18800087.0,18800476.0,07MS,18800,CRI0005,1880000,0.0,2.0,156.0,156.0,,,,,,,,,9.0,10.0,2002.0,1.0,4.0,6.0,1221.0,1222.0,2163.0,15.67,-1.0,,,18800.0,,,,,,0.0,3.333333333333333,3.0,,0.8,,2.0,,,,,,,,0.0,,,,,,6.75,,,,0.0,,,,7.0,1.0,0.0,,,,,,,,,,0.0,1.0,,,0.0,,,,,,,0.0,7.0,,,,,,,,,3.0,0.3333333333333333,,0.75,7.5,,,0.0,,,0.3333333333333333,8.5,,,7.5,,,,3.0,2.6666666666666665,0.0,3.0,6.0,4.666666666666667,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,2.0,3.0,2.0,0.6666666666666666,0.0,4.2,1.0,2.333333333333333,0.5,0.0,1.3333333333333333,0.0,1.0,1.3333333333333333,0.6666666666666666,0.0,2.0,0.0,0.0,0.0,2.6666666666666665,9.666666666666666,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.5,2.2,0.0,1.75,0.0,0.0,2.0,0.0,4.333333333333333,0.0,5.0,6.666666666666666,0.0,0.0,,,,,,,,,,,,,,,0.75,1.0,1.0,0.75,1.0,0.9545454382896424,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666865348816,0.5,0.5,0.5,0.6666666865348816,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,91676.5,96755.3359375,132737.0,60531.19921875,89032.0,5240.2265625,53590.25,36493.80078125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83107.0,86323.3359375,75187.0,104060.6015625,116103.3984375,80104.0,129242.0,81295.0,86166.0,49150.5,,,,,,,,,
649534,2018,ARG,32.0,3200200.0,3209877.0,07MS,3200,ARG0410,320400,0.0,1.0,156.0,156.0,,,,,,,,,10.0,6.0,2003.0,2.0,6.0,10.0,5120.0,5120.0,2652.0,15.25,0.0,,,3200.0,,,,,,0.0,0.0,0.3333333333333333,,0.0,,3.0,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,1.0,0.0,,,,,,,,,,0.0,1.0,,,0.0,,,,,,,0.0,6.0,,,,,,,,,0.0,4.0,,0.0,0.0,,,0.0,,,1.3333333333333333,0.0,,,0.0,,,,2.333333333333333,2.6666666666666665,0.3333333333333333,3.333333333333333,5.0,2.333333333333333,0.0,0.0,0.0,0.7,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,2.0,0.0,1.0,0.6666666666666666,0.0,4.2,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.3333333333333333,2.6666666666666665,0.0,0.0,0.0,0.0,0.5,3.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,2.0,2.333333333333333,0.0,2.25,3.6,0.0,1.25,2.333333333333333,0.0,6.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,0.6666666865348816,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,0.0,0.3333333432674408,0.5,0.5,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822257,2018,ESP,724.0,72400734.0,72433933.0,07MS,72400,ESP0612,7240000,1.0,2.0,156.0,156.0,,,,,,,,,10.0,5.0,2002.0,1.0,8.0,9.0,2140.0,2310.0,2149.0,16.0,0.0,,,72406.0,,,,,,0.0,3.1666666666666665,0.0,,0.8,,2.0,,,,,,,,0.0,,,,,,0.0,,,,2.0,,,,0.0,0.75,0.0,,,,,,,,,,0.0,0.75,,,7.0,,,,,,,0.0,10.0,,,,,,,,,2.5,2.333333333333333,,2.0,4.75,,,0.3333333333333333,,,0.0,9.5,,,8.0,,,,3.0,2.0,0.3333333333333333,2.333333333333333,6.0,3.0,0.0,0.0,0.0,0.45,2.333333333333333,0.0,8.333333333333334,6.166666666666666,0.0,0.0,1.3333333333333333,0.0,0.2857142857142857,1.0,1.0,1.0,0.3333333333333333,0.0,2.6000000000000005,1.0,1.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,0.0,0.3333333333333333,1.6666666666666663,2.6666666666666665,0.0,4.0,0.0,0.0,0.0,0.6666666666666666,8.999999999999998,1.6666666666666663,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.75,3.8,0.0,1.25,2.0,0.25,3.0,5.0,3.0,2.6666666666666665,3.0,4.666666666666666,0.0,0.0,,,,,,,,,,,,,,,0.6666666865348816,1.0,0.800000011920929,0.5,1.0,0.9523809552192688,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666865348816,0.0,1.0,1.0,0.6666666865348816,,,,,,,,,,,,,,38217.66796875,89274.0,73303.796875,62476.0,79998.1640625,5140.8564453125,45144.83203125,83921.6640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48483.33203125,133132.796875,164186.5,90206.6640625,112593.0,48136.33203125,,,,,,,,,,,,,
986250,2018,LBN,422.0,42200271.0,42203102.0,07MS,42200,LBN0006,4220000,0.0,1.0,493.0,493.0,,,,,,,,,10.0,11.0,2002.0,1.0,,,9999.0,1221.0,2221.0,15.42,0.0,,,42200.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.5,0.0,,,,,,,,,,0.0,1.0,,,0.0,,,,,,,0.0,8.0,,,,,,,,,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666663,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,,,,,,,,,,,,,,,1.0,0.0,0.5,0.5,0.5,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214348,2022,GRC,300.0,30000233.0,30004746.0,08MS,30000,GRC01,3000000,1.0,2.0,449.0,449.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,9.0,2006.0,1.0,,,9999.0,9999.0,9999.0,15.5,0.0,344.0,2.0,30000.0,1.0,0.0,0.0,0.1428571428571428,2.5,0.0,1.6,1.6666666666666663,6.0,0.5,0.5,2.333333333333333,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,4.0,0.0,1.0,0.0,0.0,7.0,2.0,1.6,0.0,5.0,1.25,0.0,0.0,0.0,1.0,6.0,0.75,0.0,3.0,0.0,0.0,3.333333333333333,4.8,2.333333333333333,4.0,4.333333333333333,0.0,0.0,0.75,0.0,0.0,0.0,3.4000000000000004,4.0,1.0,2.666666666666667,0.0,0.0,0.0,3.0,5.0,6.2,0.0,9.0,5.0,8.0,4.0,2.0,1.0,2.6666666666666665,2.5,2.6666666666666665,0.5,4.75,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,2.0,2.0,3.2,0.0,1.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,1.0,0.0,0.0,0.65,0.5,0.5,0.0,0.3333333333333333,,,,,,,1.0,0.1666666666666666,0.5,0.125,0.5,0.0,0.0,0.25,0.4772727272727273,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35544.6,62830.0,115499.2,70665.2,725.4761904761905,110853.66666666669,43149.0,40285.333333333336,79659.85714285714,,,,,,,138133.0,53510.0,37873.5,47917.75,89546.33333333333,48978.0,101470.0,37074.5,44250.5,68794.0,135596.66666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460434,2022,SAU,682.0,68200047.0,68209014.0,08MS,68200,SAU04,6820000,0.0,2.0,500.0,500.0,500.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,8.0,2006.0,2.0,,,9701.0,23.0,9705.0,15.75,0.0,344.0,1.0,68200.0,1.0,0.0,2.5,1.0,3.25,0.3333333333333333,4.2,1.6666666666666663,4.666666666666666,0.6666666666666666,0.0,1.3333333333333333,4.0,0.1666666666666666,2.5,5.333333333333333,1.0,1.5555555555555554,2.333333333333333,0.0,3.75,0.0,3.0,4.75,1.6666666666666663,3.0,4.333333333333333,3.25,2.75,0.0,1.3333333333333333,3.0,0.0,6.0,1.0,0.0,1.0,12.5,2.333333333333333,3.333333333333333,1.6,1.6666666666666663,3.333333333333333,0.3333333333333333,3.0,1.0,0.5,2.0,0.6666666666666666,8.0,1.6,1.6666666666666663,0.75,3.333333333333333,0.0,3.666666666666666,0.0,3.0,3.333333333333333,4.2,4.0,8.416666666666666,1.6666666666666663,5.666666666666667,1.75,3.333333333333333,0.0,3.333333333333333,2.5,3.333333333333333,0.75,2.75,0.0,0.3333333333333333,1.0,1.6666666666666663,1.0,3.0,2.75,1.6,4.6,9.333333333333332,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,0.0,,,,,,,,,,,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,35179.0,141058.5,31971.666666666668,74566.0,78762.0,86808.25,36748.333333333336,74346.5,54148.0,84155.66666666667,68293.5,,,,,,,,,,,30861.0,70314.33333333333,57766.0,31075.8,10859.6,15375.0,10675.5,35917.25,34201.75,,,,,,,,,,
1505102,2015,LTU,440.0,44000256.0,44002039.0,06MS,44000,LTU0105,4400000,0.0,2.0,375.0,375.0,,,1.0,1.0,,0.0,0.0,0.0,8.0,1.0,1999.0,1.0,,,,,,16.25,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.333333333333333,0.0,3.0,3.6666666666666665,4.666666666666666,2.6666666666666665,1.6666666666666663,0.0,0.0,5.5,1.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333432674408,0.0,0.0,0.5,0.3333333432674408,0.25,0.6666666865348816,0.3333333432674408,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77059.3359375,46502.80078125,70750.0,106279.3359375,59953.0,53153.0,61150.5,47141.5,28400.0,,,,,,,,,,
1024503,2018,MEX,484.0,48400136.0,48400136.0,07MS,48400,MEX0007,4840000,1.0,2.0,156.0,156.0,156.0,,,,,,,,10.0,1.0,2002.0,1.0,9.0,9.0,9999.0,9999.0,9999.0,16.33,0.0,,,999999.0,,,,,,0.0,0.0,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,0.0,0.0,,,,,,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,,,,,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,2.333333333333333,0.0,0.0,2.333333333333333,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,2.333333333333333,8.666666666666666,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,,,,,,,,,,,,,,,0.5,0.5,0.5,0.6000000238418579,0.8636363744735718,0.8999999761581421,0.4545454680919647,,,,,,,,,0.5,0.0,0.0,1.0,0.0,0.5,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.5,0.5,,,,,,,,,,,,,,,56716.0,66084.796875,95485.203125,110650.0,6450.5908203125,87526.7109375,44574.5,,,,,,,,,29213.0,199255.0,164635.0,206705.0,79188.0,15120.0,125672.5,,,,,,,,,,,,,,,110428.796875,81361.75,74201.0,73651.3359375,97311.75,,,,,,,,,,,,,,
82036,2022,CAN,124.0,12400629.0,12400248.0,08MS,12400,CAN99,1240000,1.0,2.0,313.0,313.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,2006.0,1.0,7.0,10.0,9704.0,9705.0,2166.0,16.0,0.0,344.0,1.0,12400.0,0.0,0.0,0.0,0.8571428571428571,2.5,0.0,0.0,3.0,0.0,0.5,0.0,2.6666666666666665,0.0,0.0,1.5,0.0,1.0,2.555555555555556,3.0,0.0,1.5,0.0,0.0,0.0,2.333333333333333,0.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.6666666666666665,3.333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.333333333333333,0.5,4.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,4.333333333333333,0.0,0.0,2.333333333333333,0.6000000000000001,0.0,3.0,1.3333333333333333,1.0,2.25,0.0,0.0,0.0,3.333333333333333,0.3333333333333333,3.0,2.5,1.2000000000000002,0.0,0.0,0.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.75,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55965.0,47029.5,65019.5,129895.33333333331,84653.0,93793.0,134064.0,149560.0,54389.0,102290.0,66159.0,105226.33333333331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218933,2022,GTM,320.0,32000175.0,32002768.0,08MS,32000,GTM01,3200000,0.0,1.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2007.0,2.0,,,9998.0,9998.0,9999.0,15.42,-1.0,244.0,1.0,32000.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,5.333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1666666666666666,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290942,2015,BRA,76.0,7600479.0,7612597.0,06MS,7600,BRA2039,760000,0.0,2.0,232.0,232.0,,,1.0,1.0,,0.0,1.0,0.0,11.0,8.0,1999.0,2.0,,,,,,15.75,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,3.0,3.333333333333333,1.6666666666666663,2.6666666666666665,0.0,0.0,0.0,1.0,1.0,0.0,9.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,,,,,,,1.0,0.5,0.0,0.5,0.6666666865348816,0.75,0.6666666865348816,,,,,,,,,,,,,,,,,,,,,,,,,,,,81066.0,96871.0,167876.0,96944.5,68853.0,108467.0,106739.0,170318.0,181916.0,81962.0,127483.5,37238.0,49801.0,47069.0,144617.0,,,,,,,51025.66796875,120234.796875,108019.6640625,127211.0,81962.3359375,67098.3359375,84781.0,,,,,,,,,,,,
62493,2022,BRA,76.0,7600286.0,7613925.0,08MS,7600,BRA05,760000,0.0,2.0,232.0,232.0,232.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,10.0,9.0,2006.0,1.0,9.0,10.0,143.0,962.0,5412.0,15.67,0.0,354.0,1.0,7600.0,0.0,0.0,4.0,0.8571428571428571,5.0,1.0,1.2,0.0,6.0,0.5,0.5,2.333333333333333,0.0,0.5,2.0,0.6666666666666666,1.0,2.7777777777777777,3.6666666666666665,0.6,2.75,0.0,4.0,8.0,0.0,3.6,3.333333333333333,3.75,2.5,2.75,2.333333333333333,0.0,0.0,10.0,1.0,0.0,3.0,8.5,4.0,3.0,0.4,4.0,4.0,1.6666666666666663,1.0,6.0,0.25,0.0,2.6666666666666665,7.0,1.6,5.0,0.25,3.333333333333333,1.0,1.3333333333333333,0.0,4.0,6.0,2.8,3.6666666666666665,13.0,3.6666666666666665,9.0,4.0,3.333333333333333,1.6,4.0,5.0,5.0,1.0,5.0,2.6,1.0,5.0,1.6666666666666663,0.3333333333333333,2.333333333333333,3.25,1.7999999999999998,1.4,9.666666666666666,1.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,0.5,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68839.33333333333,195777.0,172812.5,51276.0,223003.0,194345.0,83308.5,66534.66666666667,22130.33333333333,219265.0,48640.0,40389.0,146336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
533444,2022,CHE,756.0,75600051.0,75604899.0,08MS,75600,CHE08,7560000,1.0,2.0,493.0,493.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,2006.0,1.0,8.0,10.0,2412.0,8332.0,233.0,15.67,0.0,244.0,1.0,75600.0,0.0,0.0,0.0,1.0,2.5,0.0,2.4000000000000004,2.6666666666666665,3.0,0.8333333333333334,0.0,2.6666666666666665,0.0,0.0,2.0,0.0,0.3333333333333333,2.6666666666666665,4.0,0.0,3.0,0.0,0.0,5.75,0.6666666666666666,3.2,0.0,1.5,2.25,0.0,0.0,0.0,0.0,1.5,1.0,0.0,1.0,0.0,0.0,2.0,0.6,1.3333333333333333,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.333333333333333,1.0,4.0,0.0,0.0,0.0,4.0,7.333333333333333,1.2,0.0,12.416666666666668,3.333333333333333,7.0,1.0,4.0,0.2,2.6666666666666665,4.0,1.3333333333333333,0.5,4.0,0.0,0.0,0.0,4.666666666666666,0.0,2.6666666666666665,4.75,1.4,2.2,0.0,0.6,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.6666666666666666,0.8,1.0,0.4545454545454545,1.0,0.5,,,,,,,,,1.0,0.5,0.3333333333333333,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111169.75,73999.75,91553.28571428572,91702.14285714286,67385.83333333333,4530.318181818182,65413.25,,,,,,,,,113080.0,113811.0,61133.0,35563.0,48863.333333333336,66813.0,86726.5,108778.33333333331,120848.66666666669,146328.33333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
